#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome O","NC_048533.1",28873223,28874067,"+",117897995,"LOC117897995","-","XP_034663011.1",260,"uncharacterized protein LOC117897995"
"chromosome O","NC_048533.1",28873223,28874067,"+",117897995,"LOC117897995","-","XP_034663012.1",260,"uncharacterized protein LOC117897995"
"chromosome O","NC_048533.1",28874414,28876762,"-",117897992,"LOC117897992","-","XP_034663009.1",488,"solute carrier family 52, riboflavin transporter, member 3-A"
"chromosome O","NC_048533.1",28877790,28879190,"-",117897993,"LOC117897993","-","XP_034663010.1",389,"ferrochelatase, mitochondrial"
"chromosome O","NC_048533.1",28886974,28915841,"+",117897985,"LOC117897985","-","XP_034662989.1",1896,"rho GTPase-activating protein 100F isoform X1"
"chromosome O","NC_048533.1",28886974,28915841,"+",117897985,"LOC117897985","-","XP_034662995.1",1855,"rho GTPase-activating protein 100F isoform X7"
"chromosome O","NC_048533.1",28886974,28915841,"+",117897985,"LOC117897985","-","XP_034662990.1",1895,"rho GTPase-activating protein 100F isoform X2"
"chromosome O","NC_048533.1",28886974,28915841,"+",117897985,"LOC117897985","-","XP_034662996.1",1854,"rho GTPase-activating protein 100F isoform X8"
"chromosome O","NC_048533.1",28886974,28915841,"+",117897985,"LOC117897985","-","XP_034662991.1",1893,"rho GTPase-activating protein 100F isoform X3"
"chromosome O","NC_048533.1",28886974,28914022,"+",117897985,"LOC117897985","-","XP_034662997.1",1311,"rho GTPase-activating protein 100F isoform X9"
"chromosome O","NC_048533.1",28886974,28914022,"+",117897985,"LOC117897985","-","XP_034662999.1",1270,"rho GTPase-activating protein 100F isoform X11"
"chromosome O","NC_048533.1",28886974,28914022,"+",117897985,"LOC117897985","-","XP_034663000.1",1225,"rho GTPase-activating protein 100F isoform X12"
"chromosome O","NC_048533.1",28886974,28914022,"+",117897985,"LOC117897985","-","XP_034662998.1",1310,"rho GTPase-activating protein 100F isoform X10"
"chromosome O","NC_048533.1",28899291,28915841,"+",117897985,"LOC117897985","-","XP_034662992.1",1885,"rho GTPase-activating protein 100F isoform X4"
"chromosome O","NC_048533.1",28899291,28915841,"+",117897985,"LOC117897985","-","XP_034662993.1",1884,"rho GTPase-activating protein 100F isoform X5"
"chromosome O","NC_048533.1",28899291,28915841,"+",117897985,"LOC117897985","-","XP_034662994.1",1882,"rho GTPase-activating protein 100F isoform X6"
"chromosome O","NC_048533.1",28899291,28914022,"+",117897985,"LOC117897985","-","XP_034663001.1",1213,"rho GTPase-activating protein 100F isoform X13"
"chromosome O","NC_048533.1",28921414,28922067,"+",117897998,"LOC117897998","-","XP_034663017.1",178,"RING-H2 finger protein ATL80-like"
"chromosome O","NC_048533.1",28922369,28923150,"+",117897996,"LOC117897996","-","XP_034663013.1",222,"uncharacterized protein LOC117897996"
"chromosome O","NC_048533.1",28923361,28924164,"+",117897997,"LOC117897997","-","XP_034663016.1",200,"uncharacterized protein LOC117897997"
"chromosome O","NC_048533.1",28924649,28930998,"+",117897991,"LOC117897991","-","XP_034663008.1",512,"facilitated trehalose transporter Tret1-2 homolog isoform X2"
"chromosome O","NC_048533.1",28928345,28930998,"+",117897991,"LOC117897991","-","XP_034663007.1",518,"facilitated trehalose transporter Tret1-2 homolog isoform X1"
"chromosome O","NC_048533.1",28935779,28937869,"+",117897363,"LOC117897363","-","XP_034662038.1",505,"facilitated trehalose transporter Tret1"
"chromosome O","NC_048533.1",28939276,28940098,"+",117899765,"LOC117899765","-","XP_034665914.1",250,"farnesol dehydrogenase-like"
"chromosome O","NC_048533.1",28944001,28944821,"+",117899766,"LOC117899766","-","XP_034665915.1",250,"farnesol dehydrogenase-like"
"chromosome O","NC_048533.1",28945844,28946660,"+",117899767,"LOC117899767","-","XP_034665916.1",250,"farnesol dehydrogenase-like"
"chromosome O","NC_048533.1",28947416,28948233,"+",117899768,"LOC117899768","-","XP_034665918.1",250,"farnesol dehydrogenase-like"
"chromosome O","NC_048533.1",28949186,28954012,"-",117899764,"LOC117899764","-","XP_034665913.1",1223,"protein dispatched"
"chromosome O","NC_048533.1",28951844,28952581,"+",117899769,"LOC117899769","-","XP_034665919.1",245,"uncharacterized protein LOC117899769"
"chromosome O","NC_048533.1",28954680,28955942,"+",117896175,"LOC117896175","-","XP_034660149.1",420,"evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial"
"chromosome O","NC_048533.1",28956284,28958210,"-",117896174,"LOC117896174","-","XP_034660147.1",603,"GTP-binding protein 2"
"chromosome O","NC_048533.1",28956284,28958210,"-",117896174,"LOC117896174","-","XP_034660148.1",603,"GTP-binding protein 2"
"chromosome O","NC_048533.1",28962152,29023998,"-",117896173,"LOC117896173","-","XP_034660145.1",1736,"uncharacterized protein LOC117896173"
"chromosome O","NC_048533.1",29055558,29056283,"-",117897965,"LOC117897965","-","XP_034662964.1",167,"general odorant-binding protein 83a"
"chromosome O","NC_048533.1",29055558,29056283,"-",117897965,"LOC117897965","-","XP_034662965.1",167,"general odorant-binding protein 83a"
"chromosome O","NC_048533.1",29055558,29056283,"-",117897965,"LOC117897965","-","XP_034662966.1",167,"general odorant-binding protein 83a"
"chromosome O","NC_048533.1",29055558,29056283,"-",117897965,"LOC117897965","-","XP_034662967.1",167,"general odorant-binding protein 83a"
"chromosome O","NC_048533.1",29060131,29060675,"-",117897967,"LOC117897967","-","XP_034662968.1",142,"pheromone-binding protein-related protein 6"
"chromosome O","NC_048533.1",29082955,29088923,"-",117898920,"LOC117898920","-","XP_034664522.1",591,"ATP-dependent RNA helicase p62 isoform X2"
"chromosome O","NC_048533.1",29082955,29087394,"-",117898920,"LOC117898920","-","XP_034664521.1",594,"ATP-dependent RNA helicase p62 isoform X1"
"chromosome O","NC_048533.1",29085102,29087394,"-",117898920,"LOC117898920","-","XP_034664523.1",477,"ATP-dependent RNA helicase p62 isoform X3"
"chromosome O","NC_048533.1",29089965,29090195,"+",117898926,"LOC117898926","-","XP_034664529.1",76,"probable small nuclear ribonucleoprotein G"
"chromosome O","NC_048533.1",29090940,29092007,"-",117898921,"LOC117898921","-","XP_034664524.1",335,"low choriolytic enzyme"
"chromosome O","NC_048533.1",29117618,29118169,"-",117898924,"LOC117898924","-","XP_034664528.1",183,"cytochrome c oxidase subunit 4 isoform 1, mitochondrial"
"chromosome O","NC_048533.1",29120667,29133957,"-",117898919,"LOC117898919","-","XP_034664519.1",661,"uncharacterized protein LOC117898919 isoform X2"
"chromosome O","NC_048533.1",29120667,29122970,"-",117898919,"LOC117898919","-","XP_034664518.1",767,"uncharacterized protein LOC117898919 isoform X1"
"chromosome O","NC_048533.1",29140716,29142080,"-",117896040,"LOC117896040","-","XP_034659940.1",397,"putative odorant receptor 83c"
"chromosome O","NC_048533.1",29151979,29162195,"-",117898923,"LOC117898923","-","XP_034664527.1",235,"protein obstructor-E isoform X2"
"chromosome O","NC_048533.1",29155210,29162195,"-",117898923,"LOC117898923","-","XP_034664526.1",259,"protein obstructor-E isoform X1"
"chromosome O","NC_048533.1",29168452,29169390,"+",117898922,"LOC117898922","-","XP_034664525.1",272,"uncharacterized protein LOC117898922"
"chromosome O","NC_048533.1",29179787,29180350,"+",117896866,"LOC117896866","-","XP_034661287.1",126,"V-type proton ATPase subunit F"
"chromosome O","NC_048533.1",29205641,29210825,"-",117898247,"LOC117898247","-","XP_034663383.1",477,"glutaredoxin domain-containing cysteine-rich protein CG31559"
"chromosome O","NC_048533.1",29212528,29215070,"+",117898173,"LOC117898173","-","XP_034663273.1",765,"mucin-5AC"
"chromosome O","NC_048533.1",29217880,29219258,"+",117897539,"LOC117897539","-","XP_034662352.1",303,"uncharacterized protein LOC117897539"
"chromosome O","NC_048533.1",29221180,29222463,"+",117897801,"LOC117897801","-","XP_034662741.1",407,"uncharacterized protein LOC117897801"
"chromosome O","NC_048533.1",29223159,29224448,"+",117897800,"LOC117897800","-","XP_034662740.1",407,"uncharacterized protein LOC117897800"
"chromosome O","NC_048533.1",29227381,29232115,"+",117898163,"LOC117898163","-","XP_034663263.1",505,"neuropeptide F receptor isoform X1"
"chromosome O","NC_048533.1",29227381,29232115,"+",117898163,"LOC117898163","-","XP_034663264.1",481,"neuropeptide F receptor isoform X2"
"chromosome O","NC_048533.1",29244920,29246872,"+",117897872,"LOC117897872","-","XP_034662838.1",558,"uncharacterized protein LOC117897872"
"chromosome O","NC_048533.1",29251409,29252963,"+",117896569,"LOC117896569","-","XP_034660861.1",408,"uncharacterized protein LOC117896569"
"chromosome O","NC_048533.1",29255387,29256507,"+",117897331,"LOC117897331","-","XP_034661991.1",292,"uncharacterized protein LOC117897331"
"chromosome O","NC_048533.1",29257205,29259499,"-",117897466,"LOC117897466","-","XP_034662206.1",405,"uncharacterized protein LOC117897466 isoform X2"
"chromosome O","NC_048533.1",29257205,29259499,"-",117897466,"LOC117897466","-","XP_034662204.1",407,"uncharacterized protein LOC117897466 isoform X1"
"chromosome O","NC_048533.1",29264793,29265600,"+",117896042,"LOC117896042","-","XP_034659941.1",208,"uncharacterized protein LOC117896042"
"chromosome O","NC_048533.1",29272062,29273301,"+",117896604,"LOC117896604","-","XP_034660928.1",288,"keratin, type II cytoskeletal 5"
"chromosome O","NC_048533.1",29284878,29285744,"+",117896835,"LOC117896835","-","XP_034661241.1",288,"uncharacterized protein LOC117896835"
"chromosome O","NC_048533.1",29290916,29291865,"+",117896043,"LOC117896043","-","XP_034659942.1",296,"uncharacterized protein LOC117896043"
"chromosome O","NC_048533.1",29294828,29296192,"+",117896674,"LOC117896674","-","XP_034661011.1",232,"uncharacterized protein LOC117896674"
"chromosome O","NC_048533.1",29298819,29301440,"+",117896044,"LOC117896044","-","XP_034659943.1",583,"uncharacterized protein LOC117896044"
"chromosome O","NC_048533.1",29301605,29302594,"-",117897183,"LOC117897183","-","XP_034661773.1",329,"uncharacterized protein LOC117897183"
"chromosome O","NC_048533.1",29310580,29313180,"+",117897160,"LOC117897160","-","XP_034661721.1",322,"uncharacterized protein LOC117897160"
"chromosome O","NC_048533.1",29318080,29319346,"+",117896045,"LOC117896045","-","XP_034659945.1",397,"LOW QUALITY PROTEIN: uncharacterized protein LOC117896045"
"chromosome O","NC_048533.1",29321063,29321829,"+",117897453,"LOC117897453","-","XP_034662190.1",232,"uncharacterized protein LOC117897453"
"chromosome O","NC_048533.1",29327432,29328470,"+",117896863,"LOC117896863","-","XP_034661283.1",268,"uncharacterized protein LOC117896863"
"chromosome O","NC_048533.1",29330186,29331097,"+",117897100,"LOC117897100","-","XP_034661634.1",214,"uncharacterized protein LOC117897100"
"chromosome O","NC_048533.1",29333029,29333364,"+",117896046,"LOC117896046","-","XP_034659946.1",111,"uncharacterized protein LOC117896046"
"chromosome O","NC_048533.1",29334252,29335161,"+",117896047,"LOC117896047","-","XP_034659947.1",281,"uncharacterized protein LOC117896047"
"chromosome O","NC_048533.1",29337427,29338194,"-",117896048,"LOC117896048","-","XP_034659948.1",236,"uncharacterized protein LOC117896048"
"chromosome O","NC_048533.1",29342582,29351105,"+",117898051,"LOC117898051","-","XP_034663101.1",782,"uncharacterized protein LOC117898051 isoform X1"
"chromosome O","NC_048533.1",29342582,29351105,"+",117898051,"LOC117898051","-","XP_034663103.1",675,"uncharacterized protein LOC117898051 isoform X2"
"chromosome O","NC_048533.1",29354494,29355483,"+",117897321,"LOC117897321","-","XP_034661983.1",311,"uncharacterized protein LOC117897321"
"chromosome O","NC_048533.1",29358248,29359627,"+",117897018,"LOC117897018","-","XP_034661480.1",280,"uncharacterized protein LOC117897018 isoform X1"
"chromosome O","NC_048533.1",29358248,29359627,"+",117897018,"LOC117897018","-","XP_034661481.1",271,"uncharacterized protein LOC117897018 isoform X2"
"chromosome O","NC_048533.1",29363089,29363987,"+",117896979,"LOC117896979","-","XP_034661425.1",278,"uncharacterized protein LOC117896979"
"chromosome O","NC_048533.1",29365196,29365920,"+",117896848,"LOC117896848","-","XP_034661263.1",222,"protein D1"
"chromosome O","NC_048533.1",29367105,29367737,"+",117896222,"LOC117896222","-","XP_034660247.1",189,"protein D2"
"chromosome O","NC_048533.1",29367997,29368681,"+",117896221,"LOC117896221","-","XP_034660245.1",203,"protein D2"
"chromosome O","NC_048533.1",29367997,29368681,"+",117896221,"LOC117896221","-","XP_034660246.1",203,"protein D2"
"chromosome O","NC_048533.1",29368831,29369312,"-",117896223,"LOC117896223","-","XP_034660248.1",119,"probable small nuclear ribonucleoprotein Sm D2"
"chromosome O","NC_048533.1",29369802,29371103,"+",117896219,"LOC117896219","-","XP_034660244.1",433,"tRNA:m(4)X modification enzyme TRM13 homolog"
"chromosome O","NC_048533.1",29371609,29373959,"+",117896218,"LOC117896218","-","XP_034660243.1",746,"vesicle-fusing ATPase 2"
"chromosome O","NC_048533.1",29392114,29392212,"-",117897999,"LOC117897999","-","XP_034663018.1",32,"peptide tarsal-less AA"
"chromosome O","NC_048533.1",29418111,29420254,"-",117898266,"LOC117898266","-","XP_034663411.1",508,"putative aminopeptidase W07G4.4"
"chromosome O","NC_048533.1",29420971,29421976,"-",117898272,"LOC117898272","-","XP_034663418.1",296,"protein BCCIP homolog"
"chromosome O","NC_048533.1",29422579,29423010,"-",117898275,"LOC117898275","-","XP_034663421.1",143,"mediator of RNA polymerase II transcription subunit 22-like"
"chromosome O","NC_048533.1",29423440,29424930,"+",117898268,"LOC117898268","-","XP_034663413.1",433,"tryptophan--tRNA ligase, cytoplasmic"
"chromosome O","NC_048533.1",29426441,29427336,"+",117898273,"LOC117898273","-","XP_034663419.1",279,"protein Fer3"
"chromosome O","NC_048533.1",29427966,29429237,"-",117898270,"LOC117898270","-","XP_034663416.1",321,"ATPase H(+)-transporting accessory protein 2"
"chromosome O","NC_048533.1",29429538,29429795,"+",117898276,"LOC117898276","-","XP_034663422.1",85,"splicing factor 3B subunit 5"
"chromosome O","NC_048533.1",29430031,29431028,"-",117898269,"LOC117898269","-","XP_034663415.1",241,"uncharacterized protein LOC117898269 isoform X2"
"chromosome O","NC_048533.1",29430031,29431028,"-",117898269,"LOC117898269","-","XP_034663414.1",243,"uncharacterized protein LOC117898269 isoform X1"
"chromosome O","NC_048533.1",29431182,29431826,"+",117898274,"LOC117898274","-","XP_034663420.1",166,"uncharacterized protein LOC117898274"
"chromosome O","NC_048533.1",29431917,29432927,"+",117898271,"LOC117898271","-","XP_034663417.1",298,"mitochondrial dicarboxylate carrier"
"chromosome O","NC_048533.1",29432939,29434563,"-",117898267,"LOC117898267","-","XP_034663412.1",442,"uncharacterized protein LOC117898267"
"chromosome O","NC_048533.1",29434747,29435765,"-",117896049,"LOC117896049","-","XP_034659949.1",316,"luciferin sulfotransferase"
"chromosome O","NC_048533.1",29436274,29439355,"-",117898265,"LOC117898265","-","XP_034663410.1",542,"uncharacterized protein LOC117898265"
"chromosome O","NC_048533.1",29440848,29445359,"+",117898264,"LOC117898264","-","XP_034663409.1",1346,"phosphoinositide 3-kinase regulatory subunit 4"
"chromosome O","NC_048533.1",29446273,29448000,"+",117899301,"LOC117899301","-","XP_034665111.1",575,"G2/mitotic-specific cyclin-B3"
"chromosome O","NC_048533.1",29449895,29450872,"-",117899304,"LOC117899304","-","XP_034665119.1",301,"basic proline-rich protein isoform X4"
"chromosome O","NC_048533.1",29449895,29450872,"-",117899304,"LOC117899304","-","XP_034665118.1",309,"basic proline-rich protein isoform X3"
"chromosome O","NC_048533.1",29449895,29450872,"-",117899304,"LOC117899304","-","XP_034665120.1",295,"basic proline-rich protein isoform X5"
"chromosome O","NC_048533.1",29449895,29450872,"-",117899304,"LOC117899304","-","XP_034665117.1",311,"calcium-binding protein P isoform X2"
"chromosome O","NC_048533.1",29449895,29450872,"-",117899304,"LOC117899304","-","XP_034665116.1",325,"calcium-binding protein P isoform X1"
"chromosome O","NC_048533.1",29451424,29451912,"+",117899307,"LOC117899307","-","XP_034665123.1",152,"metacaspase-1"
"chromosome O","NC_048533.1",29452200,29453219,"-",117899302,"LOC117899302","-","XP_034665113.1",329,"extensin isoform X2"
"chromosome O","NC_048533.1",29452200,29453219,"-",117899302,"LOC117899302","-","XP_034665112.1",339,"basic salivary proline-rich protein 3 isoform X1"
"chromosome O","NC_048533.1",29453948,29454391,"+",117899309,"LOC117899309","-","XP_034665126.1",124,"glycine-rich cell wall structural protein"
"chromosome O","NC_048533.1",29455976,29456194,"+",117899308,"LOC117899308","-","XP_034665125.1",72,"uncharacterized protein LOC117899308"
"chromosome O","NC_048533.1",29456679,29458712,"+",117896050,"LOC117896050","-","XP_034659950.1",566,"sodium channel protein Nach"
"chromosome O","NC_048533.1",29458837,29459818,"+",117899305,"LOC117899305","-","XP_034665121.1",277,"carbonic anhydrase 6"
"chromosome O","NC_048533.1",29460096,29461147,"+",117899303,"LOC117899303","-","XP_034665114.1",331,"histone deacetylase 11"
"chromosome O","NC_048533.1",29462041,29464940,"-",117899300,"LOC117899300","-","XP_034665109.1",703,"nicastrin isoform X1"
"chromosome O","NC_048533.1",29462227,29464940,"-",117899300,"LOC117899300","-","XP_034665110.1",699,"nicastrin isoform X2"
